Subject	Activity	TimeBodyAcceleration,mean value,X	TimeBodyAcceleration,mean value,Y	TimeBodyAcceleration,mean value,Z	TimeBodyAcceleration,standard deviation value,X	TimeBodyAcceleration,standard deviation value,Y	TimeBodyAcceleration,standard deviation value,Z	TimeGravityAcceleration,mean value,X	TimeGravityAcceleration,mean value,Y	TimeGravityAcceleration,mean value,Z	TimeGravityAcceleration,standard deviation value,X	TimeGravityAcceleration,standard deviation value,Y	TimeGravityAcceleration,standard deviation value,Z	TimeBodyacceleration jerk,mean value,X	TimeBodyacceleration jerk,mean value,Y	TimeBodyacceleration jerk,mean value,Z	TimeBodyacceleration jerk,standard deviation value,X	TimeBodyacceleration jerk,standard deviation value,Y	TimeBodyacceleration jerk,standard deviation value,Z	TimeBodyangular velocity,mean value,X	TimeBodyangular velocity,mean value,Y	TimeBodyangular velocity,mean value,Z	TimeBodyangular velocity,standard deviation value,X	TimeBodyangular velocity,standard deviation value,Y	TimeBodyangular velocity,standard deviation value,Z	TimeBodyangular velocity jerk,mean value,X	TimeBodyangular velocity jerk,mean value,Y	TimeBodyangular velocity jerk,mean value,Z	TimeBodyangular velocity jerk,standard deviation value,X	TimeBodyangular velocity jerk,standard deviation value,Y	TimeBodyangular velocity jerk,standard deviation value,Z	TimeBodyAccelerationMagnitude,mean value	TimeBodyAccelerationMagnitude,standard deviation value	TimeGravityAccelerationMagnitude,mean value	TimeGravityAccelerationMagnitude,standard deviation value	TimeBodyacceleration jerkMagnitude,mean value	TimeBodyacceleration jerkMagnitude,standard deviation value	TimeBodyangular velocityMagnitude,mean value	TimeBodyangular velocityMagnitude,standard deviation value	TimeBodyangular velocity jerkMagnitude,mean value	TimeBodyangular velocity jerkMagnitude,standard deviation value	FrequencyBodyAcceleration,mean value,X	FrequencyBodyAcceleration,mean value,Y	FrequencyBodyAcceleration,mean value,Z	FrequencyBodyAcceleration,standard deviation value,X	FrequencyBodyAcceleration,standard deviation value,Y	FrequencyBodyAcceleration,standard deviation value,Z	FrequencyBodyAcceleration,meanFreq(),X	FrequencyBodyAcceleration,meanFreq(),Y	FrequencyBodyAcceleration,meanFreq(),Z	FrequencyBodyacceleration jerk,mean value,X	FrequencyBodyacceleration jerk,mean value,Y	FrequencyBodyacceleration jerk,mean value,Z	FrequencyBodyacceleration jerk,standard deviation value,X	FrequencyBodyacceleration jerk,standard deviation value,Y	FrequencyBodyacceleration jerk,standard deviation value,Z	FrequencyBodyacceleration jerk,meanFreq(),X	FrequencyBodyacceleration jerk,meanFreq(),Y	FrequencyBodyacceleration jerk,meanFreq(),Z	FrequencyBodyangular velocity,mean value,X	FrequencyBodyangular velocity,mean value,Y	FrequencyBodyangular velocity,mean value,Z	FrequencyBodyangular velocity,standard deviation value,X	FrequencyBodyangular velocity,standard deviation value,Y	FrequencyBodyangular velocity,standard deviation value,Z	FrequencyBodyangular velocity,meanFreq(),X	FrequencyBodyangular velocity,meanFreq(),Y	FrequencyBodyangular velocity,meanFreq(),Z	FrequencyBodyAccelerationMagnitude,mean value	FrequencyBodyAccelerationMagnitude,standard deviation value	FrequencyBodyAccelerationMagnitude,meanFreq()	FrequencyBodyBodyacceleration jerkMagnitude,mean value	FrequencyBodyBodyacceleration jerkMagnitude,standard deviation value	FrequencyBodyBodyacceleration jerkMagnitude,meanFreq()	FrequencyBodyBodyangular velocityMagnitude,mean value	FrequencyBodyBodyangular velocityMagnitude,standard deviation value	FrequencyBodyBodyangular velocityMagnitude,meanFreq()	FrequencyBodyBodyangular velocity jerkMagnitude,mean value	FrequencyBodyBodyangular velocity jerkMagnitude,standard deviation value	FrequencyBodyBodyangular velocity jerkMagnitude,meanFreq()
25	WALKING_DOWNSTAIRS	0.29132966620689654	-0.021017052298793103	-0.10719237696551724	-0.25375693425862067	-0.14054060387068967	-0.4579723818965517	0.9296275322413794	-0.0724270175862069	0.21879595837931032	-0.9644700667241379	-0.9378160110344828	-0.9261916963793103	0.11065692939655172	-0.01954166269310345	-0.011334879167241376	-0.5019683879310345	-0.3716615224137931	-0.7114946955172413	0.0029911285655172403	-0.10111507636689655	0.0980750249310345	-0.2888247545862069	-0.5233779146551725	-0.4437804544827586	-0.12795244539965517	-0.0415203345874138	-0.06420781223810346	-0.43013438758620687	-0.8104445424137932	-0.5994819979310344	-0.22010859462068966	-0.2594652499137931	-0.22010859462068966	-0.2594652499137931	-0.5004833313793103	-0.4829769298275862	-0.21608256560172415	-0.38216092137931035	-0.6647136251724138	-0.6796059513793103	-0.37224519293103453	-0.19638105374137932	-0.556097089137931	-0.21302887433103448	-0.16684237558793105	-0.44946544172413794	-0.5546326653448276	-0.17341405726206896	-0.15200826886206897	-0.5257894506896551	-0.4156996437931035	-0.6868439593103448	-0.5221533410344827	-0.3657198304482759	-0.734990064137931	-0.41973250810344825	-0.5449023325862069	-0.4237980060689655	-0.2177997239310345	-0.6329163522413793	-0.4103114475862069	-0.31625210774137935	-0.470641125	-0.5067383067241379	-0.2698503882465517	-0.47476937655172413	-0.19197377494827586	-0.2881547875172414	-0.35943708010344827	-0.17216563837931034	-0.47164211155172414	-0.5022247681034483	-0.00025963810931034503	-0.48576358206896547	-0.42370732970689656	-0.15958877095172413	-0.6870342812068965	-0.6930324091379311	-0.10127880266724137
25	SITTING	0.2785414824615385	-0.014769680803076923	-0.10916044047692308	-0.9918928286153846	-0.9474576170615384	-0.9651395521538462	0.8656860781538462	0.20828714226153847	0.16714095638507692	-0.9888799806153846	-0.9634150169230769	-0.9694599824615385	0.07520870099123078	0.004854158932307693	0.0021076083586153847	-0.9922786216923076	-0.9828709916923076	-0.9884331533846155	-0.035205209123076925	-0.07480027146153846	0.08527838927692308	-0.9899075841538462	-0.9811935018461538	-0.9726375586153847	-0.09548013796923077	-0.03916514239076923	-0.04955956432307692	-0.9923046538461539	-0.9913157676923078	-0.9914913878461538	-0.9704093370769231	-0.9600034144615385	-0.9704093370769231	-0.9600034144615385	-0.9895451424615385	-0.9883118049230769	-0.9665687186153846	-0.9706391256923077	-0.99286465	-0.9917664030769231	-0.9914054981538462	-0.9591172593846155	-0.9747761312307692	-0.9921242793846154	-0.9448429932307691	-0.9620906146153846	-0.031639834521538464	0.12530672330153847	0.10817854646569232	-0.9924788461538463	-0.9829570029230769	-0.9863263964615385	-0.9927501098461537	-0.9840680253846154	-0.9891561055384616	0.17665627683076923	-0.040813018866461534	0.058716621923076924	-0.9880025524615386	-0.9838278010769231	-0.9758058901538462	-0.9905500030769231	-0.9798288832307693	-0.9741728706153846	0.1361922192107692	-0.30048330827692304	0.03686907948846154	-0.9670179926153847	-0.9619972683076923	0.19465820436923076	-0.9879418255384614	-0.9876188010769231	0.3004398784923077	-0.9793509136923076	-0.9703218972307692	-0.09114414897538461	-0.9917817016923077	-0.9920195595384615	0.2533702408153846
25	STANDING	0.27801370162162165	-0.01635697302743243	-0.1073529575945946	-0.9919701267567568	-0.954569225945946	-0.964642688108108	0.9297947331081081	-0.15931678648648648	0.2011821064864865	-0.9931482677027027	-0.9806429706756756	-0.9677925786486486	0.07523372956756756	0.006632139767297297	-0.006228087914337838	-0.9883126583783785	-0.9722724105405405	-0.9870626851351351	-0.024794675095945944	-0.06988768533783785	0.08526854382432432	-0.9713574212162163	-0.9767576210810812	-0.9718141391891892	-0.10047369775675676	-0.041829463214864866	-0.05569790555405405	-0.9779096939189189	-0.9872421400000001	-0.9807222944594595	-0.9726635921621622	-0.9680756293243243	-0.9726635921621622	-0.9680756293243243	-0.9846470712162162	-0.9826370809459459	-0.9670774428378379	-0.9598842743243242	-0.9850919912162163	-0.9832308095945945	-0.9900932028378377	-0.959846189054054	-0.9740512312162163	-0.9928517432432432	-0.95417933	-0.9621237397297296	0.03435282285	0.0009277034999999998	0.19538768303797296	-0.988404654864865	-0.972554452972973	-0.9848322512162161	-0.9893398908108109	-0.9740295035135136	-0.9878980483783785	0.18639551103243243	-0.10816638885878378	0.08680788901756756	-0.9680785252702702	-0.9783998852702703	-0.9704568625675676	-0.97266417	-0.975960666081081	-0.9749820881081082	-0.18580265036216218	-0.22493399724864863	-0.06993447128648649	-0.9723553932432433	-0.9702036604054054	0.1539598745510811	-0.9822941708108107	-0.9820833150000001	0.3084475003148649	-0.9689724995945946	-0.9610903968918918	-0.16938348227864863	-0.9840178302702703	-0.983098935945946	0.08116061814864865
25	LAYING	0.25079182861369864	-0.018894366367123286	-0.10042883026027398	-0.9091164741095892	-0.6917706805616438	-0.7172620040136987	-0.461102531369863	0.6206589199178082	0.5263538183150686	-0.8295549478082191	-0.6435783614246575	-0.6101611662876713	0.08790716876712329	0.028461931152465755	-0.03071794353150685	-0.9733234123287671	-0.9456871697260273	-0.9678355263013698	0.0037272345958904115	-0.0716401726150685	0.13971867146575342	-0.8897696397260274	-0.9366308032876712	-0.91092799	-0.10164699934246575	-0.04267188702808219	-0.05969221472054794	-0.9573811450684931	-0.9715643230136987	-0.9742422545205479	-0.5604777760958903	-0.6492547679452054	-0.5604777760958903	-0.6492547679452054	-0.962161355890411	-0.9619316053424657	-0.8096885453424657	-0.8560173697260274	-0.9697832624657534	-0.9683095226027397	-0.9291473712328767	-0.7849458190958905	-0.8161979535616438	-0.9025477124657535	-0.6723842556986301	-0.6941003680123288	-0.4033595051616438	-0.08000939837753425	-0.03155622552054794	-0.9728590857534246	-0.9468020035616438	-0.9626326745205479	-0.9764239846575342	-0.948414293561644	-0.9718853701369863	-0.04161131965753425	-0.27981364588493146	-0.10925358672013699	-0.8905175393150686	-0.9462596393150684	-0.9245368605479451	-0.8913080690410959	-0.9322933347945206	-0.9154675042465754	-0.2050037161068493	-0.26288852846575345	-0.1398612137671233	-0.7744819436164383	-0.6513532416438357	-0.24157505639397261	-0.9600831473972603	-0.9636012128767124	0.20049394042465754	-0.9101269935616438	-0.8506613406849315	-0.33484956494931506	-0.9682516089041096	-0.9704579475342466	0.08599033959315068
26	WALKING	0.2792644437288136	-0.015425958694915254	-0.10892701147457627	-0.340185527559322	-0.1363513916457627	-0.3334865025423729	0.9606477545762712	-0.13392218508474577	0.10873869950847458	-0.9800556510169491	-0.9690403142372882	-0.9662315616949153	0.06523037407288136	0.01967121443728814	-0.006183057843559321	-0.3284528813559322	-0.26186358933898307	-0.3974835161016949	-0.003340859388135593	-0.08415076515084745	0.08510692478305085	-0.49288571135593223	-0.5757354477966102	-0.35454905949152543	-0.09941145603898305	-0.045653828303389835	-0.049224054535593226	-0.4174386361016949	-0.5870001108474577	-0.48554300152542373	-0.22339917183050848	-0.4218483138983051	-0.22339917183050848	-0.4218483138983051	-0.29075802491525427	-0.2793507542372881	-0.3920920240677966	-0.538329286101695	-0.5123988255932204	-0.6034686723728814	-0.3219595496610169	-0.14670215657627117	-0.3395396455932203	-0.34799792561016946	-0.18572583230508474	-0.38444532237288137	-0.2992939099322034	-0.053962302640677966	0.24036434362711864	-0.36422676440677965	-0.2985319824745763	-0.3986731898305085	-0.3510659576271187	-0.271952157220339	-0.39653041830508473	-0.2549355288898305	-0.408094837118644	-0.2458890049322034	-0.36811290576271183	-0.5618277655932203	-0.31851681305084745	-0.5329996094915255	-0.5879396045762713	-0.4262320905084746	-0.08375960984745762	0.13262278873220337	-0.06310300406271187	-0.3798367427118644	-0.537183967118644	0.17439809966101694	-0.29335834118644066	-0.2689484654237288	0.04236165876949152	-0.5519276130508475	-0.6094662166101695	0.22081166786440679	-0.619461036101695	-0.6129303432203389	0.19421546931864409
26	WALKING_UPSTAIRS	0.27269139454545455	-0.028163379739818185	-0.12194346123636364	-0.1690069524181818	-0.049172630276363635	-0.40459693654545453	0.9420952570909091	-0.24616965618181816	-0.0019931057236363637	-0.9620113921818182	-0.9378581578181818	-0.9296367976363636	0.07556453185454545	0.0020917168489090875	-0.011708927547272728	-0.29087996587272724	-0.3997714738181818	-0.6779955854545454	-0.024795082565454544	-0.06576018044181818	0.07214589734909091	-0.5502743959999999	-0.6030971105454546	-0.3090880546	-0.09755901994545454	-0.03862440967054546	-0.05955583925454545	-0.5158294172727272	-0.725210290909091	-0.556390218	-0.14287449938181818	-0.1507071068	-0.14287449938181818	-0.1507071068	-0.4044638963636364	-0.33453134472727275	-0.3444270476363636	-0.5140324101818182	-0.6480998501818181	-0.6618296565454546	-0.24282075612727275	-0.18552831327272729	-0.49950275927272725	-0.1428438383818182	-0.043947307358181815	-0.40090225636363636	-0.3843938598909091	-0.23135895905454545	-0.1890885867581818	-0.3045405563454545	-0.419344696	-0.6397412649090909	-0.34207543199999996	-0.4200557812727273	-0.7157268938181818	-0.22251391485272726	-0.4776766358181818	-0.3785219149818182	-0.42768657072727273	-0.6171125396363637	-0.34270392636363634	-0.590812298	-0.5982366398181818	-0.3620521830909091	-0.06930171338909091	-0.09564170285272727	-0.21650072014545454	-0.16756638337272728	-0.2742262272727273	-0.017224038585818183	-0.2949704709090909	-0.3937153521818182	0.05715450198545455	-0.5560847781818182	-0.569632	-0.025513130038727273	-0.6735806627272727	-0.6698462945454546	-0.05125595118363637
26	WALKING_DOWNSTAIRS	0.2792845828	-0.01262580966778	-0.1064396194	0.17395384962000002	-0.011629910112	-0.284807676	0.9467972718	-0.0799003729	0.1539063202	-0.9627219918000001	-0.9354258554	-0.9330817682	0.111470787918	-0.007131601641999999	-0.011891142640000001	-0.12811164120600002	-0.08640490273602	-0.37933595160000005	-0.010752208235999997	-0.1003822042168	0.082221399603	-0.33131291446	-0.4734080504	-0.33205023920000004	-0.0992465275036	-0.037268109685	-0.05105874094	-0.17084267661599997	-0.5471984382	-0.35895163779999995	0.114379383742	0.14700167906	0.114379383742	0.14700167906	-0.1488562664	-0.11130395631599999	-0.23531462281999999	-0.296158291686	-0.4187798104	-0.463140795	0.022800096142	-0.006237000044000001	-0.2796400557	0.22678384386	-0.078283777824	-0.3466485178	-0.5514383554	0.0044402193	0.13997449809999998	-0.201368098258	-0.165552378156	-0.3601146078	-0.130825898392	-0.061537065488	-0.3967016908	-0.5212878612	-0.4566796268	-0.3450157917	-0.12591815458	-0.44312621	-0.22138882542000002	-0.39819986350000003	-0.4975063388	-0.43448218699999996	-0.10932502665999999	0.042572962348	-0.01372893002	0.07510168466799999	0.005749436614000001	-0.152993475556	-0.15317202912	-0.067941075972	-0.08457189661199999	-0.3345099466	-0.39299065312000003	0.005991081421579998	-0.4722007526	-0.4894973794	-0.004341008776380002
26	SITTING	0.2582435301666667	-0.007133645413589742	-0.09744486923333333	-0.9797689879487178	-0.9407989655128205	-0.9500044141025642	0.7829556117948717	0.22310556202564102	0.31438762743589743	-0.9650829256410256	-0.9492867008076923	-0.9445808638461539	0.07644432263333333	0.006922389589615384	-0.007802379813205129	-0.9922583952564102	-0.9862152156410255	-0.9900087105128205	-0.03702174496282051	-0.08406485033205129	0.07111094716666666	-0.9910277005128205	-0.9734448138461539	-0.966441338076923	-0.095984817	-0.04030702056666667	-0.04876272044330769	-0.9958825120512821	-0.9931398338461539	-0.9919297889743589	-0.953079994102564	-0.9336027834102564	-0.953079994102564	-0.9336027834102564	-0.9908984357692308	-0.9899861116666667	-0.9540529458974359	-0.9647420223076923	-0.9944664462820513	-0.9940332070512821	-0.982579546025641	-0.9542994106410256	-0.9675191493589744	-0.9787551767948717	-0.937783538974359	-0.9447813402564103	-0.14901757589358974	0.11283023967948719	0.07453137331742307	-0.9920254274358974	-0.9858628864102564	-0.9879899829487179	-0.9932998605128205	-0.9877545887179487	-0.9906931143589744	0.17657695075641028	0.04663901685897436	0.054878445607307695	-0.9901448823076924	-0.9817407933333333	-0.9704236937179488	-0.9913184364102563	-0.969488188974359	-0.968266666923077	0.10673930175512822	-0.38419769075641025	0.03451114503076923	-0.9524110437179487	-0.9345876991410256	0.0890797482948718	-0.9894819428205128	-0.9895212728205127	0.33678674021794874	-0.97646387	-0.9636506523076923	-0.18566608506410257	-0.9939854475641027	-0.9942097697435898	0.3005293636153846
26	STANDING	0.2811270354054054	-0.01666083066527027	-0.11023779641621623	-0.9930693687837838	-0.9494661554054055	-0.9629884013513513	0.9654608916216216	-0.14031542182432433	0.08841426822972973	-0.9926787821621622	-0.9669864337837839	-0.9642284706756756	0.07535782079729729	0.008173222640405405	-0.002194977828243243	-0.9904983549999999	-0.9759354854054054	-0.9866934486486487	-0.024534583795945947	-0.07313857626351351	0.07767067813513513	-0.9737851112162161	-0.9824081427027027	-0.9748913606756757	-0.10035599710810811	-0.0409011992972973	-0.05325419482837838	-0.9784724093243244	-0.9897669898648648	-0.9859925032432433	-0.9685116943243244	-0.9626972991891891	-0.9685116943243244	-0.9626972991891891	-0.9869852136486486	-0.982626252972973	-0.9686739555405405	-0.9626535855405405	-0.9885448252702702	-0.9842537924324325	-0.9919933722972973	-0.9584023178378379	-0.9732151552702704	-0.9937024083783783	-0.9478296774324324	-0.9600277955405405	0.09101912694324325	0.0021618486891891867	0.14551175667702704	-0.9905869821621622	-0.9762670586486487	-0.9845639212162162	-0.9912756620270271	-0.9773549494594594	-0.9874280862162162	0.26765989870405404	-0.08545854220743243	0.04929579749027027	-0.9693642685135135	-0.9838859102702703	-0.9744593237837836	-0.9753216456756757	-0.9817408731081082	-0.977351005	-0.16641500123689187	-0.11865960929391893	-0.012085913522972974	-0.9706052504054055	-0.9639092993243242	0.06637481878513514	-0.9828768894594594	-0.9811293127027028	0.22166847639324325	-0.9723331086486485	-0.9629676058108109	-0.14460501392162162	-0.9857622555405404	-0.983313996081081	0.10451677761756756
26	LAYING	0.2716458645407895	-0.019189572802631578	-0.10500254028947369	-0.9694454452631579	-0.9832313518421053	-0.9845000131578947	-0.6213097152631579	0.8030150115789474	0.6145234059210526	-0.9444724885526317	-0.9878879952631578	-0.9840817089473685	0.08665025292105262	0.012442003351315789	-0.006147550986631579	-0.9893158248684211	-0.9871828877631579	-0.9890646289473685	-0.01706562395263158	-0.09032292288157895	0.15243634432894737	-0.9903281977631578	-0.9793256788157896	-0.9693022377631579	-0.10036864086842105	-0.039668272039473686	-0.07115333557894736	-0.992665154868421	-0.9890633419736843	-0.9937598418421053	-0.9767850423684211	-0.9643551903947368	-0.9767850423684211	-0.9643551903947368	-0.9899706042105263	-0.9891019494736843	-0.9518635947368421	-0.9656768219736842	-0.99219798	-0.9899173544736842	-0.9732622892105263	-0.9836640343421053	-0.9849231235526316	-0.9679718914473685	-0.9833170839473684	-0.9848544878947368	-0.2102379926460526	0.2743783150921053	0.37461394098684214	-0.9892240439473684	-0.9871150807894736	-0.9873082522368422	-0.9904101069736843	-0.9882386485526317	-0.9893704907894737	0.1370904253157895	0.12704430226315788	0.14882098383973685	-0.988386324868421	-0.9831279993421053	-0.9701712196052631	-0.990970119605263	-0.9774918434210527	-0.9717890467105263	0.15304981018026317	-0.0665477247486842	0.2061930138393421	-0.9692691140789474	-0.9665766317105264	0.27726827890789474	-0.9891381844736843	-0.9879014632894737	0.35070403432499997	-0.9743051796052631	-0.9661392186842105	0.11174057914631579	-0.9904309140789472	-0.9896280122368422	0.23993547756315786
27	WALKING	0.2768494854385965	-0.016647878322191226	-0.11282228926315789	-0.3484755605263158	-0.18730121496491228	-0.29731827350877194	0.9447592873684211	-0.1874970345614035	-0.12621093730526317	-0.9798661368421052	-0.9737929998245614	-0.9565934905263158	0.06843319718070176	0.0016123029087719292	-0.020752327245614034	-0.31618402157894737	-0.1040904592254386	-0.40118853982456143	-0.08558835714	-0.03653481636491227	0.11826775019649122	-0.6068602485964912	-0.5298650578947368	-0.25012040929824564	-0.07861635088240351	-0.04769744045614035	-0.06502475527017544	-0.5232568792982456	-0.6341055028070175	-0.42634696263157895	-0.23885387526315788	-0.4073557870175439	-0.23885387526315788	-0.4073557870175439	-0.2305005492982456	-0.2661389403508772	-0.3966387536842105	-0.4824523557894737	-0.5625871994736843	-0.6187186285964912	-0.30870237438596493	-0.13678354122807015	-0.3123725954385965	-0.3652563492982456	-0.2677415501754386	-0.34551521719298245	-0.30166025384210526	0.15428039211929825	0.24844634899999998	-0.3454827368421053	-0.1947673624385965	-0.38261709157894735	-0.3466104133333333	-0.06551790276315789	-0.41795799385964916	-0.26872235047017545	-0.22636582363157895	-0.19901730194736844	-0.49801793526315785	-0.5347242314035088	-0.31818237982456143	-0.6423491256140351	-0.5309438384210526	-0.2978475122807017	-0.04057346298298245	0.00198569075263158	-0.1287213821122807	-0.3272294057894737	-0.5503926049122807	0.24353598380701752	-0.2599340131578947	-0.2797320220175439	0.01621071169649123	-0.5194517040350878	-0.5468881464912281	0.14871723112280702	-0.6232881996491227	-0.6392423842105263	0.08597568025438597
27	WALKING_UPSTAIRS	0.2657702539215686	-0.020095332407843138	-0.12353043819607844	-0.29543954725490196	-0.0950104077	-0.23070787672549017	0.8680002786274509	-0.22927865960784313	-0.29464264019607844	-0.9564338747058824	-0.947713378627451	-0.9266753811764706	0.07347635320392157	-0.014022937447058823	0.006746791074509805	-0.46806618941176464	-0.42683349941176474	-0.6337229350980391	-0.09403448868039216	0.0021249939168627467	0.14012985577647058	-0.5624610047058823	-0.5879668005882352	-0.16996078521568628	-0.0937518711117647	-0.05092352202372549	-0.0629013722509804	-0.6957749476470587	-0.7111484382352941	-0.6768764694117647	-0.16058935598039215	-0.37994878627450984	-0.16058935598039215	-0.37994878627450984	-0.4790674221568627	-0.4646105670588236	-0.2861457195980392	-0.5017754264470589	-0.6998950907843138	-0.7246711654901962	-0.41760740117647055	-0.24968851784313725	-0.4188863950980392	-0.2535040656862745	-0.07940598229411766	-0.19733887098039216	-0.4654257923529411	-0.1813564062745098	-0.261550401	-0.5031138562745098	-0.4424656125490196	-0.6085442415686275	-0.4789233725490196	-0.45011643117647054	-0.6571394207843136	-0.3616483574117647	-0.3726718049019608	-0.4542778030784314	-0.5443692294117647	-0.5940925796078431	-0.40052845549019606	-0.5742542817450981	-0.5878694743137255	-0.18350869664705882	-0.23872073160607843	-0.12541102076764707	-0.4301025129411765	-0.39392893705882354	-0.4687077345098039	-0.012684249966470591	-0.46077027784313723	-0.47301155882352947	0.11628737167058822	-0.6076677301960784	-0.5233359754117647	-0.12811612433333333	-0.7191798037254902	-0.7517143129411765	0.18485998718431373
27	WALKING_DOWNSTAIRS	0.2975441875	-0.013556446715909092	-0.11283769468863637	0.16740753109090908	-0.09797100295227272	-0.2400407833409091	0.9313801786363637	-0.16693877477272728	-0.14004761412272726	-0.946975165	-0.9349639931818182	-0.920921521590909	0.09362732202954546	0.015986946936363634	-0.00985034750909091	-0.0035833888272727267	-0.13852810411363636	-0.40931091840909095	-0.1598265519052273	-0.016313159054545456	0.15269502760909093	-0.3637229083863636	-0.48181336795454544	-0.25784615738636363	-0.05158147542727273	-0.06420235742272727	-0.06210437005454545	-0.4938376134090909	-0.4594592956818182	-0.30726826227272724	0.10807138286136363	0.12117627786363636	0.10807138286136363	0.12117627786363636	-0.115421210625	-0.03863674228181818	-0.16478320653636364	-0.3079520898409091	-0.4405465861363636	-0.46580753354772725	0.0829831545090909	-0.06267295730681818	-0.2416003610909091	0.19491271656818182	-0.17564706475	-0.30309070186363635	-0.390366905	0.05306110962318182	0.1546633276090909	-0.04378262626136364	-0.17097527061136364	-0.34362639629545455	-0.05228113420454546	-0.16324397843181818	-0.47475549204545453	-0.33135199772727275	-0.2946517101590909	-0.20334131025	-0.29662861150000003	-0.4021328106113637	-0.14490490411363635	-0.39096843643181817	-0.543033246590909	-0.3678160465909091	-0.18181274658636365	0.2321868966475	0.03672384922511363	0.1498164592272727	-0.071212004425	0.06402045201704545	0.010857564025	-0.11362594499090908	0.10379632123181817	-0.3591137247727273	-0.3979841955681818	0.09885279089318182	-0.46777776875000004	-0.5028313734772727	0.08412319221499999
27	SITTING	0.27394130257142857	-0.01552697992857143	-0.10552191258857142	-0.9885801077142856	-0.9715791257142858	-0.9658587351428571	0.839464714	0.21294702137142857	0.27641743104285715	-0.982445738	-0.9825533365714286	-0.9672680659999999	0.07790389635714286	0.004670724222	-0.006112854259571429	-0.9906580978571429	-0.9850974707142858	-0.9889040015714287	-0.03718308222857143	-0.07973456452142856	0.08337528121571428	-0.9884924251428572	-0.9820674651428571	-0.9757133101428571	-0.09516358080000001	-0.03964108092857143	-0.05038835562857143	-0.9936403182857142	-0.9922264421428572	-0.9917667875714287	-0.9794816688571428	-0.9695266747142857	-0.9794816688571428	-0.9695266747142857	-0.9894671782857143	-0.9892005395714286	-0.963565474	-0.9707821327142856	-0.9940347107142857	-0.9921128295714284	-0.9886821084285714	-0.9740578555714285	-0.974665817	-0.9886591964285714	-0.9712660627142857	-0.9632206725714285	-0.05851530039714285	0.14462579019885716	0.1216350590742857	-0.9908396074285715	-0.9852385837142857	-0.9870877211428571	-0.9912922707142856	-0.986083114	-0.9892825168571429	0.19431882080428572	-0.010579495534285714	0.03477278444	-0.9872079047142858	-0.9841411191428571	-0.9768481342857143	-0.9889846184285714	-0.9810376902857143	-0.9775955191428571	0.028063600833857144	-0.15943906675285716	0.021816899474285716	-0.9747664667142857	-0.9708852968571429	0.20785562650857145	-0.9887732694285715	-0.9885316511428572	0.35792076985285715	-0.9794828208571429	-0.9705282662857144	-0.023077409342571426	-0.9923902642857143	-0.9919677762857142	0.22497504790571426
27	STANDING	0.27956692162499996	-0.016593236445	-0.107835818025	-0.9919515835	-0.955171419	-0.9624084448750001	0.9653514919999999	-0.188504847375	-0.00557416876082625	-0.9940121628749999	-0.9796410522500001	-0.9681699536250001	0.074969980825	0.012243331234987501	-0.0013795029942500002	-0.987628362	-0.975829725	-0.987354788	-0.026731653905000003	-0.06750712007500001	0.07168414632375	-0.9699020075	-0.982498991125	-0.981281807	-0.0987605078625	-0.0417471753375	-0.051403918985	-0.9826424494999999	-0.990798007875	-0.9889703575000001	-0.972753287375	-0.9663601144999999	-0.972753287375	-0.9663601144999999	-0.985347620125	-0.98415908975	-0.9687029566250001	-0.965693334	-0.989532103875	-0.988819784	-0.99012181225	-0.961356141125	-0.97414624525	-0.99287582525	-0.954381606375	-0.9589247941250001	0.13780485515000002	0.06545831223625001	0.09125639792625	-0.987771749375	-0.9758686799999999	-0.9851113755	-0.98860681	-0.977605582	-0.98820826225	0.29614372759125	-0.032923098171250005	0.055479501534999996	-0.970149628875	-0.983731873	-0.980862493125	-0.9702218363749999	-0.98185775725	-0.9831050488749999	-0.24681962557624998	-0.1390560867165	0.05763026998875	-0.973186182375	-0.9675291051249999	0.17782530310375	-0.9841516459999999	-0.983022277625	0.3290143599625	-0.975525565625	-0.96540017025	-0.16571391208	-0.98941848275	-0.9885790919999999	0.21289531030875
